created_at,crate,version,downloads,recent_downloads,repository,description
2026-09-24T22:20:15.534356Z,bite-gp-apple,1.20.203,0,0,https://github.com/bite-gpui/bite-gpui,gpui_apple — part of the bite-gpui rearchitecture of zed's gpui
2026-09-24T22:25:20.744269Z,paganel-plugin-sdk-macros,0.1.0,0,0,https://github.com/stanstork/paganel,"Attribute macros for paganel-plugin-sdk: #[paganel_transform], #[paganel_filter], #[paganel_source], #[paganel_sink]"
2026-09-24T22:25:22.974579Z,syntropctl-core,0.1.0,0,0,https://github.com/syntropd/syntropctl,Core domain types and protocol definitions for syntropctl
2026-09-24T22:25:29.941398Z,syntrop-toold-core,0.2.0,0,0,https://github.com/syntropd/toold,Core library and domain types for syntrop-toold
2026-09-24T22:25:33.876197Z,syntrop-inferenced-core,0.1.0,0,0,https://github.com/syntropd/inferenced,"Core hardware discovery, leases, and topology primitives for syntrop-inferenced"
2026-09-24T22:25:38.530061Z,syntrop-modeld-core,0.2.0,0,0,https://github.com/syntropd/modeld,Core library and cryptographic content-addressable storage for syntrop-modeld
2026-09-24T22:25:44.284219Z,syntrop-contextd-core,0.2.0,0,0,https://github.com/syntropd/contextd,Core library and transactional journal context store for syntrop-contextd
2026-09-24T22:26:22.872832Z,paganel-plugin-sdk,0.1.0,0,0,https://github.com/stanstork/paganel,"Rust SDK for Paganel plugins: transforms, filters, sources and sinks compiled to WASM"
2026-09-24T22:30:26.503828Z,bite-gp-media,1.20.203,0,0,https://github.com/bite-gpui/bite-gpui,Bindings to macos media handling APIs for Zed
2026-09-24T22:35:44.429078Z,syntrop-runtimed-core,0.1.0,0,0,https://github.com/syntropd/runtimed,Core library and sysext/portable runtime manager for syntrop-runtimed
2026-09-24T22:39:38.273602Z,aether-types,1.3.0,0,0,https://github.com/theworker02/aether-protocol,"Core wire types, genesis, and protocol constants for Aether Protocol"
2026-09-24T22:39:59.415532Z,aether-crypto,1.3.0,0,0,https://github.com/theworker02/aether-protocol,"BLAKE3 hashing, Ed25519 keys, and Merkle helpers for Aether Protocol"
2026-09-24T22:40:14.671417Z,aether-vm,1.3.0,0,0,https://github.com/theworker02/aether-protocol,AetherOps prototype ISA and contract execution for Aether Protocol
2026-09-24T22:40:33.09063Z,aether-consensus,1.3.0,0,0,https://github.com/theworker02/aether-protocol,"AetherBFT consensus engine, votes, commits, and light headers"
2026-09-24T22:40:35.185459Z,bite-gp-macos,1.20.203,0,0,https://github.com/bite-gpui/bite-gpui,gpui_macos — part of the bite-gpui rearchitecture of zed's gpui
2026-09-24T22:41:01.478942Z,aether-zk,1.3.0,0,0,https://github.com/theworker02/aether-protocol,"Poseidon CRH, Groth16 shielded notes, and rollup verifiers for Aether"
2026-09-24T22:42:52.636851Z,aether-p2p,1.3.0,0,0,https://github.com/theworker02/aether-protocol,Multi-validator TCP gossip mesh for Aether Protocol
2026-09-24T22:44:49.674255Z,ztreamer-node,0.2.1,0,0,https://github.com/distractedm1nd/ztreamer,In-process Zakura node client for Ztreamer
2026-09-24T22:44:50.198125Z,ztreamer-protocol,0.2.1,0,0,https://github.com/distractedm1nd/ztreamer,Lightwallet protocol definitions and wire encoding for Ztreamer
2026-09-24T22:44:51.19765Z,ztreamer-indexer,0.2.1,0,0,https://github.com/distractedm1nd/ztreamer,Compact block indexing and storage for Ztreamer
2026-09-24T22:44:53.217888Z,ztreamer-service,0.2.1,0,0,https://github.com/distractedm1nd/ztreamer,gRPC and peer-to-peer lightwallet services for Ztreamer
2026-09-24T22:44:55.208777Z,ztreamerd,0.2.1,0,0,https://github.com/distractedm1nd/ztreamer,Zcash lightwallet server backed by an embedded Zakura node
2026-09-24T22:45:07.872892Z,kova-primitives,0.2.0,0,0,,"Deterministic Kova primitives: phases, logit vectors, gate decisions, plan constraints, events"
2026-09-24T22:45:25.031277Z,kova-sandbox,0.2.0,0,0,,Embedded youki OCI container runner & killable process-group command manager
2026-09-24T22:45:29.531844Z,syntrop-sentry-core,0.1.0,0,0,https://github.com/syntropd/sentry,"Core domain types, telemetry models, and error definitions for systemd-sentry"
2026-09-24T22:45:47.796196Z,kova-router,0.2.0,0,0,,Kova model endpoints & backend routing for llama.cpp /v1 services
2026-09-24T22:46:00.143862Z,kova-actor,0.2.0,0,0,,Kova actor layer: work orders & VRAM budget types for the worker pool
2026-09-24T22:46:12.379944Z,kova-gui,0.2.0,0,0,,Kova embedded GUI assets served by the HTTP API
2026-09-24T22:47:45.631229Z,mailcycle,0.1.0,0,0,,"Rust client for the Mailcycle API. Create addresses that receive mail, read and decrypt it on your machine, send, and listen for events."
2026-09-24T22:49:51.350941Z,occupancy-map-rs,0.1.0,0,0,https://github.com/Super-Yojan/occupancy-map-rs,"Log-odds 2D occupancy grid mapping from metric optical-axis depth, camera intrinsics, and camera-to-world poses"
2026-09-24T22:50:45.301842Z,bite-gp-windows,1.20.203,0,0,https://github.com/bite-gpui/bite-gpui,gpui_windows — part of the bite-gpui rearchitecture of zed's gpui
2026-09-24T22:52:47.407183Z,kova-api,0.2.0,0,0,,Kova HTTP API: health probe and embedded GUI serving
2026-09-24T22:53:18.007353Z,aether-state,1.3.0,0,0,https://github.com/theworker02/aether-protocol,"Hybrid ledger, staking, bridges, governance, and execution for Aether"
2026-09-24T22:54:26.799364Z,unsynced,0.1.0,0,0,https://github.com/zaydmulani09/unsynced,Crash-consistency explorer: enumerates every disk state a power loss can leave behind and checks your program recovers from each.
2026-09-24T22:55:34.069639Z,syntrop-sentry-driver,0.1.0,0,0,https://github.com/syntropd/sentry,Pure Rust systemd drivers and host subsystem integrations for systemd-sentry
2026-09-24T22:57:58.414404Z,obsidianlog-core,0.2.0,0,0,https://github.com/emmaglorypraise/ObsidianLog,"ObsidianLog core vocabulary: shared domain types, the canonical error, and the StorageBackend trait. Pure — no I/O, no crypto, no Sia/indexd code."
2026-09-24T23:00:27.239095Z,consortium-integration,0.2.0,0,0,https://github.com/olivecasazza/consortium,"Shared integration contract for consortium: executor abstraction, fleet config, staging helpers, report trait"
2026-09-24T23:00:31.535987Z,consortium-integration-testkit,0.2.0,0,0,https://github.com/olivecasazza/consortium,Abstract contract-test harness: uniform semantic contract suite for consortium integrations
2026-09-24T23:00:52.836953Z,radiological-material-clearance-finder,0.2.0,0,0,https://github.com/fusion-energy/radiological_material_clearance_finder,"Clearance indexes for radiological material against UK, German, US, EU and IAEA limit sets"
2026-09-24T23:01:39.55532Z,kova-core,0.2.0,0,0,,"Kova engine binary: phase pipeline, logit gates, sandboxed checks"
2026-09-24T23:03:19.150594Z,aether-store,1.3.0,0,0,https://github.com/theworker02/aether-protocol,Sled-backed persistence and epoch snapshots for Aether Protocol
2026-09-24T23:05:33.147179Z,syntrop-sentry-safety,0.1.0,0,0,https://github.com/syntropd/sentry,"Deterministic zero-trust safety engine, sliding-window circuit breaker, and drop-in policy gatekeeper for systemd-sentry"
2026-09-24T23:09:43.244325Z,git-custom-cli,1.0.0,0,0,,"Fast, keyboard-driven terminal UI for dated Git commits"
2026-09-24T23:12:33.756107Z,whipplescript-test-executor,0.6.0,0,0,https://github.com/GaugeWright/whipplescript,"The Buck2 test executor of DR-0124 §14.5: speaks Buck2's external test-executor protocol, runs each case as its own action through Buck2's orchestrator, and writes the versioned support report the no…"
2026-09-24T23:13:12.865475Z,whipplescript-remote-execution,0.6.0,0,0,https://github.com/GaugeWright/whipplescript,"The remote-execution endpoint of DR-0124 §14.3–§14.4: the Remote Execution API's four services over the compute plane, under the five store rules and the versioned cut encoding, so a build result nev…"
2026-09-24T23:14:23.986782Z,aether-rpc,1.3.0,0,0,https://github.com/theworker02/aether-protocol,JSON-RPC and Prometheus metrics server for Aether Protocol
2026-09-24T23:15:33.137876Z,syntrop-sentry-diagnostic,0.1.0,0,0,https://github.com/syntropd/sentry,"Diagnostic engine, LLM providers, and fallback triage for systemd-sentry"
