created_at,crate,version,downloads,recent_downloads,repository,description
2026-09-25T03:21:00.831415Z,dflog,0.1.0,0,0,https://github.com/Poholos/dflog,ArduPilot dataflash (.bin) log parsing and indexing
2026-09-25T03:21:02.540311Z,dflog-cli,0.1.0,0,0,https://github.com/Poholos/dflog,"ArduPilot dataflash (.bin) log tool: info, dump, convert, parquet export"
2026-09-25T03:22:31.968002Z,sbol-db-vector-qdrant,0.1.7,0,0,https://github.com/marpaia/sbol-db,Qdrant self-hosted and cloud vector-search backend for sbol-db.
2026-09-25T03:41:09.103519Z,midici-transport-alsa,0.1.0,0,0,https://github.com/sgm-audio/midici,ALSA UMP sequencer transport adapter for midici
2026-09-25T03:41:12.633387Z,midici-transport-clap,0.1.0,0,0,https://github.com/sgm-audio/midici,CLAP plugin transport adapter with RT-safe bridge for midici
2026-09-25T03:58:36.952685Z,heliograf-protocol,0.1.0,0,0,https://github.com/gold-silver-copper/memochat,"The heliograf wire protocol: tag addresses, memo formats, DM encryption, transaction building. No network code."
2026-09-25T03:58:38.84648Z,heliograf,0.1.0,0,0,https://github.com/gold-silver-copper/memochat,A serverless terminal chat on Solana: every message is a transaction.
2026-09-25T03:59:53.614869Z,tinyexpression-rs,2.0.0,0,0,https://github.com/opaopa6969/tinyexpression,"TinyExpression without a JVM: the P4 grammar parser (generated by ubnfc), the Java-compatible evaluator, the FormulaInfo loader and the `tinyexpression` CLI"
2026-09-25T04:00:00.53197Z,makedown-cli,0.1.0,0,0,https://github.com/Moonhalf383/makedown,Compile Markfile specifications into staged Markdown implementation plans
2026-09-25T04:00:20.090403Z,deep_causality_context,0.1.0,0,0,https://github.com/deepcausality/deep_causality.rs,"Context hypergraph, context node types, and contextuable traits for DeepCausality."
2026-09-25T04:06:11.524984Z,austindelic-blackhole,0.1.0,0,0,https://github.com/austindelic/blackhole,Native GPU black-hole renderer with asynchronous terminal cell frames
2026-09-25T04:06:26.645867Z,austindelic-blackhole-ratatui,0.1.0,0,0,https://github.com/austindelic/blackhole,Nonblocking Ratatui widget for completed Blackhole frames
2026-09-25T04:06:36.089562Z,austindelic-blackhole-cli,0.1.0,0,0,https://github.com/austindelic/blackhole,Explore a GPU rendered black hole in your terminal
2026-09-25T04:07:08.259004Z,disclady,0.1.0,0,0,https://codeberg.org/NeverAnswers/chdress,"Pure Rust library and CLI utility for optical and storage disc image heuristics, inspection, and format detection (CD, DVD, GDI, Hard Disk, LaserDisc, CHD)."
2026-09-25T04:07:43.897888Z,kineti-core,0.3.3,0,0,,High-performance native Rust nervous system and context integrity harness
2026-09-25T04:07:55.150715Z,kineti-reflex,0.3.3,0,0,,"Sub-millisecond sensory triage, style analyzer, and reflex circuit router"
2026-09-25T04:08:05.078305Z,kineti-memory,0.3.3,0,0,,"Dual-substrate memory: Vector search, causal user property graph, and tombstone masking"
2026-09-25T04:08:16.112213Z,kineti-connectors,0.3.3,0,0,,"High-speed backend connectors: Brave Search, FLUX.1, Gmail, Notion, and WhatsApp OTP Auth"
2026-09-25T04:08:27.749611Z,kineti-actions,0.3.3,0,0,,"Real-world actions: Headless price comparison, ticket search, and two-step confirmation safety gate"
2026-09-25T04:10:33.935599Z,mahbot-probe6-nonexistent-xyz,0.0.1,0,0,,probe
2026-09-25T04:12:32.027171Z,fishtanks,1.0.0,0,0,https://github.com/daniel-retamal/fishtanks,"An aquarium for your terminal: ASCII fishes, fishing, a shop, mutations, heaven, hell and computers made of fish."
2026-09-25T04:18:08.391323Z,frump,0.1.0,0,0,https://github.com/sologub/frump,Distributed task management tool based on Git and Markdown
